Climb,location,rating,rating_dif,star_votes,stars,sub_location,type
105718186,Utah,21.0,1.0,154,4.9,Zion National Park,Trad
105741011,Idaho,14.5,0.0,164,3.8,City of Rocks,Trad
105741116,Utah,24.0,0.0,101,4.1,Maple Canyon,Sport
105959353,New Hampshire,22.0,0.0,106,3.9,Rumney,Sport
105804868,New York,13.0,0.0,75,3.6,The Gunks,Trad
105799490,New York,11.5,0.0,89,3.7,The Gunks,Trad
105718813,Utah,23.0,0.0,54,4.2,Moab Area,Trad
105947723,New Hampshire,19.0,0.0,147,3.4,Rumney,Sport
106097044,California,16.0,0.0,96,3.9,Yosemite National Park,Trad
105754933,Colorado,17.5,0.0,68,3.7,Boulder,Trad
105717652,Utah,20.0,0.0,79,3.2,Moab Area,Trad
105920684,Nevada,20.0,-1.0,107,4.8,Red Rock,Trad
105749929,Colorado,17.5,-0.5,93,3.5,Canon City,Sport
105722119,California,17.5,0.0,60,3.2,Joshua Tree National Park,Trad
105756532,Colorado,16.5,0.5,116,2.9,Boulder,Sport
105847535,Wyoming,22.75,0.0,105,4.4,Ten Sleep Canyon,Sport
105732242,Nevada,16.0,0.0,270,4.1,Red Rock,Trad
105876648,New Hampshire,26.0,0.0,74,3.5,Rumney,Sport
105717451,Utah,16.0,0.0,91,3.5,Moab Area,Trad
105717391,Utah,23.0,0.0,191,4.9,Moab Area,Trad
105840361,California,16.0,0.0,193,4.3,Yosemite National Park,Trad
105717613,Utah,21.0,1.0,80,4.4,Moab Area,Trad
105732323,Nevada,18.0,0.0,124,3.1,Red Rock,Sport
105846613,Wyoming,21.0,0.0,99,4.4,Ten Sleep Canyon,Sport
105725401,California,17.5,-0.5,90,4.1,Joshua Tree National Park,Trad
105732557,Nevada,17.0,0.0,144,2.6,Red Rock,Sport
105748618,Colorado,14.5,0.0,93,3.7,Boulder,Sport
105804852,Wyoming,16.0,0.0,92,4.8,Grand Teton National Park,Trad
105753670,Colorado,16.0,0.0,94,2.6,Boulder,Trad
106148885,New Hampshire,16.0,0.0,79,3.3,Rumney,Sport
106141398,California,21.0,0.0,67,4.8,Yosemite National Park,Trad
105996018,Colorado,22.0,0.0,61,2.5,Boulder,Sport
105763212,Colorado,24.0,0.0,62,4.6,Canon City,Sport
105764040,Colorado,16.0,0.0,135,2.8,Boulder,Sport
105962294,New Hampshire,20.0,0.0,59,3.5,Rumney,Sport
105749296,Colorado,16.5,0.0,152,3.9,Boulder,Trad
105812947,New York,14.5,0.0,190,3.9,The Gunks,Trad
105829266,New York,17.5,0.0,66,3.9,The Gunks,Trad
105725131,California,22.5,0.0,76,4.0,Joshua Tree National Park,Trad
105740204,Utah,19.0,0.0,82,4.0,Wasatch Range,Trad
105819734,Nevada,16.5,0.0,137,3.0,Red Rock,Sport
105717319,Utah,23.0,0.0,139,4.8,Moab Area,Trad
105944650,Nevada,19.5,0.5,111,2.9,Red Rock,Sport
105963695,New Hampshire,22.0,0.0,78,3.6,Rumney,Sport
105939455,Utah,22.75,-0.25,98,4.4,Moab Area,Trad
105717676,Utah,22.0,0.0,101,4.4,Moab Area,Trad
105753604,Colorado,22.5,0.0,123,3.6,Boulder,Sport
105934930,Nevada,17.0,-0.5,56,4.3,Red Rock,Trad
105723478,California,17.5,0.0,104,4.3,Joshua Tree National Park,Trad
105740441,Utah,14.5,0.0,115,3.9,Wasatch Range,Trad
105750514,Colorado,17.5,0.0,110,3.6,Boulder,Trad
105878341,New Hampshire,16.0,0.0,104,2.9,Rumney,Sport
105815363,New York,16.0,0.0,111,4.3,The Gunks,Trad
105862991,California,17.5,0.0,102,4.7,Yosemite National Park,Trad
105748041,Colorado,17.5,0.0,71,2.0,Boulder,Sport
105753814,Colorado,13.0,0.0,113,3.1,Boulder,Trad
105749578,Colorado,24.0,0.0,49,3.8,Boulder,Sport
105757699,Colorado,21.0,0.0,85,3.6,Rifle,Sport
105761268,Colorado,21.0,0.0,135,3.3,Boulder,Sport
106018730,New York,16.0,0.0,113,4.1,The Gunks,Trad
105826602,Nevada,21.0,0.0,151,3.9,Red Rock,Sport
105717787,Utah,17.5,0.0,109,4.6,Zion National Park,Trad
105733007,Nevada,14.5,0.0,84,3.7,Red Rock,Trad
105829283,New York,16.0,0.0,81,3.6,The Gunks,Trad
105890675,New York,19.0,0.0,91,4.3,The Gunks,Trad
105722086,California,20.0,0.0,111,4.6,Joshua Tree National Park,Trad
105909672,New Hampshire,17.5,0.0,158,4.6,Cathedral Ledge,Trad
105717343,Utah,26.0,1.0,168,4.7,Moab Area,Trad
105861212,Utah,21.0,-1.5,49,3.6,Moab Area,Trad
105922841,New Hampshire,16.0,0.0,89,4.1,Cathedral Ledge,Trad
106101992,New York,13.0,0.0,85,3.7,The Gunks,Trad
106106417,Colorado,17.5,0.0,87,2.6,Boulder,Sport
106107243,Colorado,19.5,1.5,118,3.0,Boulder,Sport
106254868,New Hampshire,17.5,0.5,88,3.7,Rumney,Sport
105717403,Utah,20.0,0.0,87,4.1,Moab Area,Trad
105755278,Colorado,17.5,0.0,115,2.9,Boulder,Sport
105908757,New Hampshire,24.5,0.0,72,4.5,Rumney,Sport
105867934,Utah,23.5,0.0,57,4.9,Moab Area,Trad
106149020,Kentucky,18.0,0.0,167,4.4,Red River Gorge,Sport
105717505,Utah,22.5,0.0,114,4.0,Moab Area,Trad
105749938,Colorado,14.5,0.0,106,2.9,Boulder,Trad
105874232,New Hampshire,26.0,0.0,59,4.4,Rumney,Sport
105795283,Utah,20.0,0.0,64,4.1,Moab Area,Trad
105748093,Colorado,14.5,-0.5,305,4.2,Boulder,Trad
105949670,Nevada,22.5,0.0,91,3.9,Red Rock,Sport
105717409,Utah,23.5,0.0,106,4.9,Moab Area,Trad
105717457,Utah,16.0,0.0,79,3.1,Moab Area,Trad
105820173,Nevada,22.0,1.0,132,4.2,Red Rock,Sport
106132213,Kentucky,26.0,0.0,104,4.9,Red River Gorge,Sport
105752890,Colorado,16.0,0.0,82,2.6,Canon City,Sport
106022527,Colorado,23.0,2.0,58,3.5,Boulder,Sport
105717631,Utah,21.0,1.0,85,3.6,Moab Area,Trad
105866205,California,19.0,0.0,67,4.1,Yosemite National Park,Trad
105860641,California,18.0,-1.0,121,4.5,Yosemite National Park,Trad
105740039,Utah,18.0,0.0,135,4.4,Wasatch Range,Trad
105877209,New Hampshire,21.0,0.0,132,4.1,Rumney,Sport
105922177,New Hampshire,18.0,-1.0,80,4.6,Cathedral Ledge,Trad
105748705,Colorado,14.5,0.0,111,3.5,Boulder,Trad
105721666,California,19.0,0.0,156,4.5,Joshua Tree National Park,Trad
105753502,Colorado,23.0,0.0,94,3.7,Rifle,Sport
105926144,New Hampshire,14.5,0.0,96,3.5,Rumney,Sport
105959363,New Hampshire,16.5,0.5,209,4.1,Rumney,Sport
105722272,California,19.0,-1.0,67,3.9,Joshua Tree National Park,Trad
105741062,Idaho,19.0,0.0,63,3.7,City of Rocks,Trad
105718534,Utah,21.0,0.0,77,3.7,Moab Area,Trad
105748096,Colorado,22.0,0.0,68,3.5,Boulder,Trad
105749821,Colorado,14.5,0.0,113,2.6,Boulder,Sport
105732548,Nevada,22.0,0.0,156,3.9,Red Rock,Sport
105750517,Colorado,19.0,0.0,69,3.7,Boulder,Trad
105717472,Utah,24.5,1.0,124,4.9,Moab Area,Trad
105721792,California,21.0,0.0,175,4.7,Joshua Tree National Park,Trad
105740978,Idaho,17.0,-0.5,129,3.5,City of Rocks,Sport
105717577,Utah,16.5,0.0,98,2.8,Moab Area,Trad
105723445,California,19.0,0.0,116,3.9,Joshua Tree National Park,Trad
105946140,Utah,20.0,0.0,70,3.9,Moab Area,Trad
105814371,Utah,21.0,0.0,63,4.0,Moab Area,Trad
105752269,Colorado,21.0,1.0,82,2.9,Boulder,Sport
105756535,Colorado,20.0,0.5,83,2.9,Boulder,Sport
105721720,California,20.0,0.0,122,3.9,Joshua Tree National Park,Trad
105748352,Colorado,17.5,0.0,125,3.7,Boulder,Trad
105717781,Utah,20.0,0.0,57,3.1,Moab Area,Trad
105718567,Utah,17.5,0.0,147,3.5,Moab Area,Trad
105761367,Colorado,17.5,1.5,91,2.6,Boulder,Sport
105758062,Colorado,21.0,0.0,157,3.9,Boulder,Sport
105806589,New York,16.0,0.0,119,3.9,The Gunks,Trad
105732809,Nevada,18.0,0.0,166,4.3,Red Rock,Trad
105919971,New Hampshire,17.5,0.0,99,4.8,Cathedral Ledge,Trad
105752794,Colorado,10.5,0.0,97,4.0,Boulder,Trad
105799049,New York,20.0,0.0,74,3.7,The Gunks,Trad
105915124,California,17.5,0.0,162,4.0,Yosemite National Park,Trad
105717487,Utah,18.0,0.0,136,3.8,Moab Area,Trad
105751804,Wyoming,21.0,0.0,49,4.3,Vedauwoo,Trad
105755986,Wyoming,20.0,0.0,74,4.2,Vedauwoo,Trad
105741512,Idaho,16.0,0.0,151,4.0,City of Rocks,Trad
105754732,Colorado,22.5,0.0,56,3.2,Boulder,Sport
105758901,Colorado,20.0,0.0,95,3.1,Boulder,Sport
105725122,California,22.75,0.0,140,4.9,Joshua Tree National Park,Trad
105857287,Utah,19.0,0.0,119,3.8,Maple Canyon,Sport
105799088,New York,20.0,-0.5,68,4.0,The Gunks,Trad
105860759,Kentucky,26.0,0.0,118,4.6,Red River Gorge,Sport
105930583,Utah,17.5,-0.5,79,4.4,Moab Area,Trad
105714830,Wyoming,17.0,-0.5,181,4.6,Devil's Tower,Trad
105751174,Colorado,22.5,0.0,63,3.6,Boulder,Trad
105917818,New Hampshire,14.5,0.0,137,3.2,Rumney,Sport
105725389,California,19.0,0.0,139,4.2,Joshua Tree National Park,Trad
105862873,California,19.5,0.0,83,4.8,Yosemite National Park,Trad
105879133,New Hampshire,26.0,0.0,100,4.4,Rumney,Sport
105717439,Utah,22.5,0.0,91,4.4,Moab Area,Trad
105925756,New Hampshire,14.5,0.0,163,4.0,Cathedral Ledge,Trad
106001020,Utah,26.0,0.0,88,4.7,Maple Canyon,Sport
105761262,Colorado,20.0,0.0,125,3.1,Boulder,Sport
105883364,Utah,24.5,0.0,86,4.8,Moab Area,Trad
105923846,New Hampshire,16.0,0.0,126,3.1,Rumney,Sport
105717649,Utah,19.5,0.0,124,3.5,Moab Area,Trad
105722488,California,18.0,0.0,99,3.9,Joshua Tree National Park,Trad
105748035,Colorado,22.5,0.0,59,3.5,Boulder,Sport
105983489,Utah,22.0,0.0,68,3.8,Maple Canyon,Sport
105718087,Utah,23.0,0.0,136,4.8,Moab Area,Trad
105722506,California,15.0,0.0,112,3.2,Joshua Tree National Park,Trad
106109550,Colorado,23.0,0.0,54,2.7,Boulder,Sport
105956674,New Hampshire,16.0,0.0,55,2.9,Rumney,Sport
105749740,Colorado,13.0,0.0,101,3.5,Boulder,Trad
105889540,Kentucky,22.0,0.0,126,4.4,Red River Gorge,Sport
105717655,Utah,22.0,0.0,61,4.6,Moab Area,Trad
105750520,Colorado,17.5,0.0,129,3.7,Boulder,Trad
105741215,Utah,23.0,0.0,74,4.3,Wasatch Range,Trad
105748163,Colorado,18.0,-1.0,66,3.5,Boulder,Trad
105717361,Utah,22.0,0.0,190,4.4,Moab Area,Trad
105739889,Utah,13.0,0.0,160,2.9,Wasatch Range,Sport
105748999,Colorado,18.0,-1.0,210,4.3,Boulder,Trad
105750400,Colorado,22.75,0.0,114,4.8,Boulder,Trad
105759084,Colorado,16.5,0.5,88,3.3,Canon City,Sport
105717670,Utah,20.0,0.5,101,3.6,Moab Area,Trad
105718675,Utah,19.5,0.0,49,3.0,Moab Area,Trad
105764184,Colorado,18.0,0.5,106,2.8,Boulder,Sport
105748412,Colorado,19.0,0.0,151,4.3,Boulder,Trad
108095626,Colorado,14.5,0.0,92,4.8,Boulder,Trad
105748948,Colorado,17.5,0.0,155,4.1,Boulder,Trad
105722842,California,17.5,0.0,77,4.2,Joshua Tree National Park,Trad
105857742,International,16.0,0.0,101,4.0,North America,Trad
105718441,Utah,17.5,0.0,177,3.4,Moab Area,Trad
105732350,Nevada,21.0,0.0,81,4.3,Red Rock,Trad
105732431,Nevada,21.0,1.0,207,4.4,Red Rock,Sport
105718036,Utah,20.0,-1.0,90,4.5,Moab Area,Trad
105754774,Colorado,17.5,0.0,93,4.0,Boulder,Trad
105761274,Colorado,25.0,1.5,123,3.8,Boulder,Sport
105921754,New Hampshire,16.5,0.0,88,3.0,Rumney,Trad
105827646,Wyoming,18.0,-1.0,79,3.9,Lander Area,Sport
105751498,Colorado,21.0,0.0,55,4.2,Boulder,Trad
105714944,Wyoming,22.0,0.0,103,4.9,Devil's Tower,Trad
105732320,Nevada,22.5,0.0,96,3.8,Red Rock,Sport
105753067,Colorado,22.5,0.5,120,3.4,Boulder,Trad
105842838,International,24.0,0.5,97,4.7,North America,Trad
105756937,Colorado,20.0,0.0,85,3.4,Boulder,Sport
105740012,Utah,13.0,0.0,173,3.9,Wasatch Range,Trad
105722041,California,19.0,0.0,73,3.2,Joshua Tree National Park,Trad
105849782,Nevada,20.0,0.0,97,3.5,Red Rock,Sport
105748801,Colorado,20.5,0.0,58,4.0,Boulder,Trad
105760599,Colorado,20.5,-1.0,65,3.0,Boulder,Sport
105753619,Colorado,17.5,0.0,51,3.9,Boulder,Trad
105877243,New Hampshire,22.5,0.0,99,3.9,Rumney,Sport
105722221,California,13.0,-1.5,134,3.4,Joshua Tree National Park,Trad
105748026,Colorado,23.0,0.0,72,3.3,Boulder,Sport
105741449,Utah,21.0,0.0,79,4.4,Wasatch Range,Trad
105841382,Wyoming,21.0,0.0,85,4.3,Lander Area,Sport
105740990,Utah,19.0,0.0,77,3.8,Wasatch Range,Sport
105871252,California,21.0,0.0,85,4.7,Yosemite National Park,Trad
105718297,Utah,23.5,0.0,97,4.8,Moab Area,Trad
105715082,Wyoming,19.0,0.0,96,4.3,Devil's Tower,Trad
105732782,Nevada,20.0,-1.0,92,4.7,Red Rock,Trad
105753511,Colorado,23.0,0.0,60,4.5,Boulder,Trad
106609255,Utah,17.5,0.0,49,3.1,Moab Area,Trad
105752350,Colorado,19.5,0.0,56,3.1,Boulder,Trad
105924990,New Hampshire,17.5,0.0,110,4.3,Cathedral Ledge,Trad
105761265,Colorado,22.5,-0.25,82,3.2,Boulder,Sport
106046446,New York,14.5,0.0,86,3.9,The Gunks,Trad
105741869,Idaho,19.0,0.0,92,3.6,City of Rocks,Trad
105880562,Nevada,20.0,0.0,87,3.4,Red Rock,Sport
105841386,Wyoming,19.0,0.0,98,4.1,Lander Area,Sport
105749248,Colorado,28.5,0.0,61,4.6,Boulder,Trad
105732470,Nevada,17.5,0.0,137,4.1,Red Rock,Trad
105968232,Colorado,19.0,0.0,79,3.4,Boulder,Sport
105740432,Utah,14.5,0.0,100,3.5,Wasatch Range,Trad
105750442,Colorado,20.0,0.0,58,3.9,Boulder,Trad
105994585,Colorado,19.0,1.0,84,2.8,Boulder,Sport
105722743,California,19.0,0.0,161,4.4,Joshua Tree National Park,Trad
105718558,Utah,17.5,-0.5,72,3.1,Moab Area,Trad
105751339,Colorado,24.0,1.25,73,3.6,Boulder,Sport
105721912,California,16.0,0.0,147,3.5,Joshua Tree National Park,Trad
105753328,Colorado,27.0,0.0,98,4.4,Rifle,Sport
105923573,New Hampshire,14.5,0.0,83,2.7,Rumney,Sport
105725404,California,16.5,0.0,109,3.7,Joshua Tree National Park,Trad
105753004,Colorado,20.0,-1.0,70,4.6,Boulder,Trad
105749920,Colorado,19.5,-0.5,63,3.3,Canon City,Sport
105757837,Colorado,16.5,0.0,51,2.8,Boulder,Trad
105921731,New Hampshire,23.0,0.0,55,3.3,Rumney,Sport
105764358,Wyoming,18.0,0.0,81,4.6,Vedauwoo,Trad
106008134,Utah,17.0,-0.5,125,3.0,Wasatch Range,Sport
105721849,California,20.0,0.0,140,4.3,Joshua Tree National Park,Trad
105922314,New Hampshire,14.5,0.0,109,2.9,Rumney,Sport
105717760,Utah,21.0,0.0,61,4.4,Moab Area,Trad
105748169,Colorado,17.5,0.0,95,3.7,Boulder,Trad
105740879,Utah,17.5,0.0,100,4.3,Wasatch Range,Trad
105750454,Colorado,13.0,0.0,108,4.4,Boulder,Trad
105717601,Utah,20.0,0.0,80,4.0,Moab Area,Trad
105799568,New York,20.0,0.0,108,4.6,The Gunks,Trad
105868000,Kentucky,19.0,0.0,156,4.9,Red River Gorge,Trad
105732746,Nevada,16.0,0.0,71,4.2,Red Rock,Trad
105760332,Colorado,19.0,0.0,147,3.2,Boulder,Sport
105821587,Utah,20.0,0.0,172,3.4,Moab Area,Trad
106227989,New York,11.5,0.0,131,3.4,The Gunks,Trad
105732725,Nevada,16.0,0.0,108,3.9,Red Rock,Trad
106179143,Utah,20.0,0.0,58,4.5,Moab Area,Trad
105722299,California,16.0,0.0,138,3.0,Joshua Tree National Park,Trad
105722266,California,16.0,0.0,149,3.7,Joshua Tree National Park,Trad
105748990,Colorado,23.5,0.0,70,4.6,Canon City,Sport
106167844,California,13.0,0.0,96,4.7,Yosemite National Park,Trad
105717598,Utah,23.0,0.0,149,4.9,Moab Area,Trad
105897523,New York,15.5,0.0,155,4.0,The Gunks,Trad
106207686,Colorado,27.0,0.0,84,4.7,Boulder,Sport
105724111,California,19.0,0.0,75,3.5,Joshua Tree National Park,Trad
105725620,California,20.0,0.0,74,4.2,Joshua Tree National Park,Trad
105748993,Colorado,22.0,0.0,127,4.0,Canon City,Sport
105715028,Wyoming,17.5,0.0,119,4.7,Devil's Tower,Trad
105717607,Utah,22.5,0.0,71,4.7,Moab Area,Trad
105732566,Nevada,21.0,0.0,125,3.3,Red Rock,Sport
105803592,New York,16.5,0.0,71,4.1,The Gunks,Trad
105717358,Utah,23.5,0.0,78,4.5,Moab Area,Trad
105740135,Utah,21.0,1.0,121,3.5,Wasatch Range,Sport
105718000,Utah,21.0,0.0,72,4.4,Moab Area,Trad
105717712,Utah,26.0,2.0,66,4.9,Moab Area,Trad
105801570,New York,16.5,0.0,114,4.3,The Gunks,Trad
105761337,Colorado,19.0,0.0,122,3.0,Boulder,Sport
105829767,New York,20.0,0.0,61,4.4,The Gunks,Trad
106187777,California,14.5,0.0,97,4.6,Yosemite National Park,Trad
106009353,New Hampshire,19.0,0.0,68,2.8,Rumney,Sport
105808911,Nevada,19.5,-0.5,98,3.4,Red Rock,Sport
105758904,Colorado,19.0,-1.0,85,3.1,Boulder,Sport
106034654,New York,7.5,0.0,131,3.7,The Gunks,Trad
105751144,Colorado,17.5,0.5,103,3.5,Boulder,Trad
105807027,Utah,20.0,0.0,51,3.5,Moab Area,Trad
105748229,Colorado,23.5,1.0,82,3.4,Boulder,Sport
105874595,California,21.0,0.0,123,4.2,Yosemite National Park,Trad
105741173,Utah,22.0,0.0,126,4.7,Wasatch Range,Trad
105740096,Utah,18.0,0.0,180,4.7,Wasatch Range,Trad
105748942,Colorado,22.5,0.0,130,4.5,Boulder,Trad
105740690,Utah,19.0,0.0,74,3.9,Wasatch Range,Sport
105989461,Utah,17.5,0.0,94,4.0,Maple Canyon,Sport
105752563,Colorado,23.5,0.5,63,3.5,Boulder,Sport
105808831,Utah,26.0,1.0,77,4.3,Maple Canyon,Sport
105740231,Utah,17.5,0.0,175,3.5,Wasatch Range,Trad
105718705,Utah,19.5,0.0,90,3.5,Moab Area,Trad
105740993,Utah,14.5,0.0,71,3.3,Wasatch Range,Trad
105968891,New Hampshire,21.0,0.0,68,3.6,Rumney,Sport
105722146,California,20.0,0.0,63,4.2,Joshua Tree National Park,Trad
105924807,California,17.5,0.0,160,5.0,Yosemite National Park,Trad
105717823,Utah,20.0,0.0,101,4.2,Zion National Park,Trad
105800395,New York,16.5,0.0,140,4.6,The Gunks,Trad
105836047,California,14.5,0.0,166,4.0,Yosemite National Park,Trad
105760851,Colorado,23.5,0.0,65,4.4,Boulder,Sport
106106801,New York,20.0,0.0,69,4.4,The Gunks,Trad
105833552,California,16.0,-0.5,103,4.4,Yosemite National Park,Trad
105918869,Nevada,19.0,-1.0,120,3.5,Red Rock,Sport
105758587,Colorado,20.0,0.0,73,3.6,Boulder,Trad
105762816,Colorado,22.0,1.0,70,2.5,Boulder,Sport
105732227,Nevada,8.5,0.0,110,2.9,Red Rock,Trad
105740654,Utah,18.0,0.0,61,4.9,Wasatch Range,Trad
105862249,Utah,20.0,0.0,63,3.5,Moab Area,Trad
105717643,Utah,19.5,0.0,73,3.1,Moab Area,Trad
105801940,New York,17.5,0.0,103,4.8,The Gunks,Trad
105950518,New York,13.0,0.0,97,3.9,The Gunks,Trad
105870718,California,20.0,0.0,117,4.1,Yosemite National Park,Trad
105732518,Nevada,21.0,0.0,133,3.6,Red Rock,Sport
105718114,Utah,21.0,-2.0,97,4.7,Moab Area,Trad
105749536,Colorado,22.0,0.0,67,3.9,Boulder,Trad
